,20180703이용횟수
4195696.0,74
4110418.0,60
4111626.0,156
4176455.0,13
4176447.0,16
4150314.0,2
4112415.0,1
4117240.0,30
9687.0,6
9013840.0,1
4176945.0,55
4179324.0,27
4160247.0,39
4118433.0,3
4100029.0,140
4118428.0,30
4113736.0,90
4100021.0,132
4110104.0,29
4178970.0,1
4100019.0,18
4197326.0,1
4130517.0,87
4130342.0,28
4123376.0,3
4116499.0,2
8001669.0,132
4116950.0,45
4102895.0,152
4103121.0,19
10494.0,5
4100168.0,82
4160374.0,35
4199692.0,259
4120457.0,167
4117056.0,406
4199605.0,7
4111654.0,5
4116396.0,67
4118531.0,2
4101533.0,141
4116756.0,300
4116942.0,115
4150310.0,3
4122922.0,1
4197002.0,26
4135020.0,115
4113579.0,96
4170944.0,75
4100068.0,234
4105206.0,4
1759.0,118
9003825.0,5
60015.0,9
4170818.0,177
4117181.0,109
4110256.0,232
4176097.0,5
4120436.0,183
4107947.0,43
4100554.0,67
4199627.0,24
4170281.0,52
210.0,19
4113319.0,107
9199422.0,83
4109531.0,205
8001778.0,7
4179313.0,38
4114353.0,75
4116959.0,81
4116709.0,176
4100070.0,54
75433.0,3
4122790.0,41
4150650.0,33
4197597.0,17
4176970.0,60
4100034.0,68
4116548.0,170
4116676.0,272
4170653.0,167
4176323.0,158
4160361.0,46
429.0,25
4160336.0,66
4116178.0,43
4130293.0,57
4129.0,73
4170265.0,65
4130055.0,171
4111868.0,104
4116860.0,159
4106938.0,3
4130387.0,96
4151732.0,40
4116991.0,285
4160221.0,19
2522.0,32
4116839.0,21
4118270.0,15
4170542.0,177
4150273.0,63
4117853.0,5
4117849.0,14
4170983.0,30
4175309.0,1
1508.0,13
1502.0,33
9175623.0,1
4119072.0,1
4111867.0,47
4116733.0,332
1402.0,25
2513.0,16
4123686.0,222
4117379.0,62
4170412.0,16
4116549.0,7
4100063.0,134
4103572.0,66
10695.0,19
4106956.0,2
4101795.0,19
4171340.0,5
1762.0,56
4116944.0,86
9034649.0,17
4117369.0,17
4118348.0,27
4199186.0,12
4170970.0,149
4116750.0,222
9170487.0,144
4100402.0,5
4116589.0,72
4101884.0,49
4130382.0,2
4130392.0,88
4502.0,32
4116981.0,477
1503.0,26
4111635.0,36
4115368.0,1
2800017.0,1
4107923.0,6
4170777.0,1
8000420.0,21
4119434.0,53
4119561.0,4
14893.0,2
4170523.0,144
4111911.0,127
4119106.0,31
427.0,28
4117311.0,73
4116915.0,76
318.0,23
4116539.0,15
4105375.0,121
4111817.0,129
4179318.0,4
72897.0,1
4117064.0,94
4170743.0,1
4170829.0,89
4120441.0,58
4170488.0,15
4116960.0,214
4178790.0,6
2801744.0,3
4199311.0,105
4114211.0,136
4100088.0,109
4130433.0,73
152.0,132
4117281.0,123
4195697.0,146
4100082.0,68
33029.0,2
413.0,15
4130135.0,186
4195534.0,65
9014557.0,5
4117006.0,196
4130397.0,135
4100688.0,6
4170355.0,94
4100461.0,126
4100141.0,107
227.0,69
4102311.0,4
4116320.0,100
4170049.0,2
4116878.0,322
4113324.0,159
4100535.0,129
4107077.0,23
4135517.0,138
4179380.0,35
4179367.0,264
4100717.0,115
4103825.0,87
1751.0,147
4179356.0,164
4150257.0,66
4176950.0,13
235.0,44
4108160.0,124
1032.0,40
4112366.0,1
4150553.0,142
4111662.0,17
4111862.0,4
4197003.0,2
9105370.0,6
9112961.0,3
4100430.0,6
4100448.0,133
4135047.0,64
4176770.0,100
4111837.0,36
4103379.0,13
8515.0,11
9009000.0,1
4100382.0,11
4116962.0,362
4110200.0,30
4103598.0,6
4150345.0,119
4106939.0,5
4107070.0,7
9117424.0,14
4150154.0,65
4178425.0,3
9000854.0,11
414.0,22
4113.0,28
4116833.0,461
4111813.0,144
2722.0,11
4102945.0,69
4150244.0,13
4199775.0,56
4312.0,95
4196189.0,9
9670.0,11
4160222.0,81
4113774.0,112
4176752.0,29
4176366.0,19
4176080.0,42
4102932.0,143
4130101.0,32
7103072.0,38
4117158.0,2
4108055.0,113
4135043.0,34
4111856.0,31
4122337.0,82
4170341.0,30
2532.0,9
4199044.0,22
4150251.0,72
4100136.0,293
4199626.0,19
4176764.0,143
4108102.0,136
4117320.0,74
4100125.0,63
4116105.0,1
4117433.0,130
4135046.0,77
4176348.0,211
9006339.0,70
4116513.0,1
4179329.0,7
4160235.0,8
4108157.0,88
4179150.0,121
1026.0,8
4101736.0,63
4130185.0,1
2802254.0,1
4118117.0,34
4198966.0,25
4122100.0,8
4176953.0,206
4116829.0,262
4170339.0,94
4151573.0,5
2801176.0,5
4106910.0,1
4100132.0,92
4178820.0,3
4130545.0,19
4119468.0,1
4116745.0,94
4116383.0,20
4122331.0,211
4117202.0,97
8916.0,3
4111889.0,183
4110784.0,2
1723.0,134
4117410.0,99
4117065.0,34
4170957.0,19
4102925.0,42
4117278.0,276
4198900.0,17
4117288.0,125
4123703.0,1
1814.0,19
4100449.0,193
4150350.0,39
4107784.0,87
4179372.0,5
4108101.0,233
4108131.0,176
2734.0,31
4123723.0,29
4108125.0,166
4123383.0,4
4117236.0,62
4122171.0,50
70938.0,3
2817.0,18
4195703.0,34
9010182.0,2
4199885.0,86
4130115.0,17
4130118.0,34
4116947.0,311
4117336.0,17
4116726.0,131
4176319.0,5
4116810.0,63
4102923.0,6
4100045.0,9
9001509.0,4
4111677.0,21
9100650.0,43
4151604.0,11
4101363.0,2
4123664.0,39
4117456.0,11
4160316.0,68
4150254.0,79
4111864.0,75
4117292.0,106
4100123.0,80
4114428.0,1
4111900.0,259
4116732.0,90
4170273.0,88
2628.0,2
4110168.0,26
4100641.0,6
4117421.0,19
4104905.0,1
1280.0,2
151.0,99
4113577.0,96
332.0,58
335.0,25
4121998.0,186
4119143.0,65
4105779.0,1
4121388.0,20
4113326.0,53
4117316.0,57
4111748.0,289
4176636.0,8
4150326.0,5
4112037.0,41
4118510.0,2
4101945.0,5
4116362.0,41
4160260.0,21
157.0,15
8001573.0,14
4114919.0,65
4195385.0,1
4116433.0,111
4130524.0,128
4113323.0,214
4118330.0,11
4195711.0,45
4116987.0,9
4118397.0,4
4110102.0,55
4118255.0,34
4118269.0,5
4135023.0,67
4103399.0,4
4196116.0,71
4116317.0,57
4113506.0,1
4100613.0,88
4118338.0,161
4122341.0,12
4117214.0,11
4106991.0,4
4114352.0,35
9179350.0,11
73952.0,3
4195495.0,126
4170404.0,42
4100436.0,10
4100604.0,10
9118402.0,9
1755.0,37
4117047.0,130
9012517.0,37
4170532.0,4
209.0,25
4105280.0,13
4105256.0,7
76431.0,2
9002069.0,8
4108538.0,77
4117293.0,56
4100053.0,462
4170520.0,24
4116818.0,173
4179230.0,11
4110107.0,108
4105613.0,1
4103492.0,75
4101977.0,14
4108201.0,87
4115190.0,33
4150348.0,84
8008820.0,44
4150146.0,74
4176253.0,1
4111858.0,43
4117411.0,77
4119899.0,1
4130283.0,31
4114452.0,75
4119666.0,4
4100011.0,25
4197324.0,1
4150173.0,95
4100559.0,178
4108152.0,47
4116670.0,33
9035009.0,1
5050125.0,1
236.0,51
4195704.0,50
4114360.0,39
9606336.0,41
4170624.0,2
4107857.0,4
4170340.0,43
4195391.0,11
4107893.0,55
2526.0,4
4176318.0,77
4100555.0,31
4150172.0,86
4179358.0,58
4103457.0,15
4113448.0,117
4127.0,24
4176969.0,13
1847.0,40
4116917.0,55
4103528.0,4
4103535.0,13
4179359.0,48
4110113.0,2
4110265.0,65
4199454.0,80
4123726.0,57
4170073.0,1
4809.0,3
4105337.0,36
4160315.0,114
4130035.0,58
4102245.0,1
4151783.0,39
4309.0,83
4179157.0,7
9006010.0,1
2727.0,12
4103494.0,80
20222.0,13
4195726.0,26
4170683.0,1
4101215.0,1
1804.0,71
4111854.0,13
4101971.0,2
4105281.0,5
4101535.0,88
4150145.0,199
4106756.0,16
4122320.0,9
4123496.0,31
9010787.0,1
4115089.0,5
325.0,9
4113571.0,6
4102882.0,15
1808.0,25
2554.0,6
9116940.0,15
4195533.0,3
4117179.0,102
4150262.0,6
8002144.0,18
4111826.0,94
70976.0,4
8966.0,7
9013358.0,1
9012483.0,11
4110155.0,25
4178362.0,22
4107059.0,7
4179196.0,8
4121808.0,22
4130186.0,21
4117037.0,148
4130425.0,2
4130422.0,22
4170519.0,35
4110118.0,23
4135019.0,164
4114333.0,304
4100046.0,72
4170350.0,39
4100445.0,147
4170111.0,84
4111740.0,54
4170833.0,21
4115011.0,3
4100528.0,32
326.0,53
4176596.0,3
4117879.0,164
4151658.0,6
4113301.0,39
4117427.0,26
4195709.0,13
4103848.0,4
4123655.0,1
2732.0,12
7103116.0,21
4108020.0,144
4114471.0,24
4119029.0,65
4105399.0,18
4130285.0,20
4116730.0,70
4119812.0,30
4116891.0,224
4199621.0,39
4151547.0,93
4130357.0,77
4101432.0,16
4102810.0,14
4103830.0,13
9119103.0,10
4195943.0,16
337.0,25
4121340.0,6
4111865.0,142
4195057.0,11
4116432.0,54
4114908.0,109
4199825.0,12
4116387.0,50
9100611.0,6
4119439.0,18
4130352.0,12
7937.0,12
4150200.0,50
4130549.0,20
4118339.0,21
7101908.0,9
4117.0,69
4130436.0,5
4122896.0,2
4119441.0,8
4160204.0,16
4103704.0,3
4103491.0,35
4198021.0,1
4121694.0,1
8879.0,3
4111843.0,4
4150269.0,24
4100614.0,28
4110417.0,89
4110401.0,3
4100530.0,74
4170975.0,6
4100004.0,29
4110220.0,11
4100474.0,39
4100385.0,123
4100458.0,149
4117261.0,76
4100081.0,85
4176773.0,10
4116926.0,33
4179317.0,146
4197689.0,53
4116795.0,12
4100151.0,2
4100862.0,7
4100195.0,3
2754.0,29
4116681.0,173
4176110.0,15
2737.0,13
4119387.0,1
4108096.0,305
4114058.0,2
4176398.0,85
4119056.0,3
4179210.0,8
72578.0,6
4100652.0,92
4109775.0,5
4103512.0,3
4179369.0,60
4102935.0,46
4118184.0,2
1407.0,32
4111685.0,72
8501462.0,2
4111695.0,1
4176780.0,2
4199622.0,87
4117339.0,62
4150353.0,53
4119722.0,38
4199907.0,7
4113651.0,94
4117902.0,5
2812.0,60
4105305.0,112
4116822.0,37
2736.0,24
4170392.0,52
4113775.0,36
1014.0,11
4199156.0,2
4123692.0,57
4199771.0,13
4160026.0,9
4105302.0,20
7781.0,10
4111680.0,16
4197558.0,32
9005350.0,1
4130193.0,13
9119755.0,1
4119365.0,44
4107519.0,1
4114448.0,22
9122102.0,33
4117857.0,9
4113255.0,10
4100520.0,11
8447.0,1
228.0,86
4114368.0,2
4199623.0,39
4108217.0,131
1454.0,83
4116885.0,1
4119105.0,1
2625.0,8
9014206.0,1
4103489.0,69
4195706.0,208
9008470.0,14
1015.0,42
9779.0,2
4135014.0,59
4111672.0,19
4150195.0,86
71440.0,2
75152.0,1
9012750.0,1
4130488.0,31
4135088.0,38
9010165.0,1
4118410.0,23
4130333.0,4
4116704.0,200
4111334.0,2
9954.0,43
4130160.0,64
4130159.0,15
7758.0,3
4170354.0,32
4107914.0,84
4117067.0,63
4117024.0,58
4195439.0,6
4122084.0,8
2752.0,20
4179385.0,72
2528.0,24
4117249.0,65
2520.0,6
4102010.0,1
4178316.0,4
4111667.0,39
4121994.0,18
4151530.0,46
75290.0,10
4160359.0,280
4110416.0,22
4179127.0,13
4150347.0,19
74604.0,9
4103640.0,97
4103674.0,5
4100497.0,103
4100552.0,87
4112126.0,2
9134355.0,2
9010529.0,1
4102839.0,60
4199693.0,34
4170407.0,194
4112112.0,13
4116614.0,6
4100122.0,123
4103811.0,10
4178947.0,59
4170824.0,69
2743.0,32
4117842.0,4
7102877.0,58
4170914.0,19
4199596.0,84
7700.0,36
422.0,25
9000856.0,35
9000858.0,22
8502010.0,3
2619.0,22
9034516.0,4
9007617.0,6
2811.0,31
4100524.0,149
4111657.0,160
4110412.0,5
4103660.0,5
322.0,14
4111190.0,1
4101858.0,3
4178211.0,4
4160326.0,43
9176915.0,58
342.0,37
4114451.0,44
4116946.0,26
4195727.0,53
72278.0,43
9011273.0,13
4197589.0,44
4111816.0,111
4116866.0,41
4107066.0,6
4103820.0,6
8546.0,31
4114342.0,74
4107856.0,7
2517.0,11
4170268.0,12
4130514.0,115
4101286.0,1
4111827.0,34
4121928.0,2
4117333.0,16
4123590.0,3
4123587.0,1
4110246.0,7
4170409.0,76
4199713.0,32
4112368.0,3
4118621.0,3
4103567.0,75
9033549.0,5
9033550.0,16
4117273.0,64
4117299.0,30
4119390.0,23
9439.0,5
4195608.0,25
4103291.0,2
4110058.0,15
9000069.0,2
9034951.0,3
4111614.0,119
10711.0,9
4197606.0,148
156.0,25
4119276.0,6
4176819.0,122
4101881.0,15
4130432.0,116
4197603.0,73
4110282.0,22
4199300.0,3
8001780.0,68
4199091.0,53
4110584.0,2
4110145.0,9
4101425.0,30
4110196.0,9
4197601.0,20
4178948.0,13
4123280.0,3
4117295.0,12
4109510.0,9
4195715.0,77
4119690.0,2
4176678.0,4
4179328.0,2
4119341.0,5
4100012.0,12
4103575.0,28
4176566.0,25
4199850.0,28
7816.0,36
10389.0,1
4103601.0,54
4100062.0,81
4195728.0,3
4103798.0,8
4103807.0,29
10746.0,5
4102926.0,8
4111640.0,108
4116318.0,19
4100556.0,23
4119683.0,2
4117272.0,18
4107123.0,1
4130531.0,4
4170541.0,46
4130532.0,5
4130489.0,46
4103721.0,6
4160347.0,83
4170667.0,7
4130132.0,73
4123729.0,18
4102946.0,6
4151727.0,268
70755.0,8
4196089.0,8
4115056.0,93
9196637.0,4
72150.0,1
4160317.0,52
420.0,59
4150594.0,16
4135032.0,146
4110056.0,1
4116951.0,198
1013.0,38
4130169.0,7
4110105.0,115
4135079.0,1
9002125.0,4
4123688.0,31
4130286.0,65
4107926.0,21
4110216.0,1
4100171.0,15
9036915.0,1
4135109.0,9
4170939.0,33
412.0,10
4116564.0,7
4103461.0,14
4106527.0,1
4112093.0,2
4135006.0,57
75479.0,4
4118373.0,21
4116790.0,79
4130515.0,14
4130359.0,15
4111690.0,27
4119231.0,5
4113334.0,35
4100605.0,51
7101697.0,19
4116969.0,5
4118546.0,1
4110409.0,3
9131255.0,2
9012748.0,1
225.0,52
9006335.0,24
8001380.0,49
4197583.0,1
4198974.0,42
4106966.0,5
4108023.0,67
4199475.0,84
4103791.0,20
10073.0,1
4118266.0,8
4135041.0,61
4103551.0,14
4108094.0,110
4195019.0,56
4179390.0,92
4108191.0,63
4100553.0,90
4118370.0,5
4116111.0,38
4151636.0,104
4130400.0,45
4101532.0,18
9005090.0,1
4150029.0,2
1950.0,9
4101524.0,198
4123050.0,68
4197466.0,57
4114952.0,1
4102144.0,5
4107859.0,13
4111623.0,210
4105266.0,10
9100146.0,28
8836.0,4
9136734.0,1
4179325.0,36
4111852.0,12
4199909.0,2
1761.0,59
4119194.0,1
4103606.0,52
4101452.0,1
4103530.0,20
4150202.0,12
4170866.0,49
4117188.0,28
4102890.0,36
4116672.0,26
4117243.0,9
4114375.0,10
4170980.0,79
4108153.0,162
4107342.0,2
4111631.0,55
4102878.0,4
4103677.0,9
4108213.0,123
4120317.0,2
4111801.0,2
4123265.0,124
4116641.0,2
4123752.0,55
2757.0,21
4114204.0,152
8001680.0,3
1852.0,119
9195697.0,14
4122083.0,49
4160121.0,8
4123660.0,1
9150145.0,37
4114918.0,19
4100593.0,30
4103406.0,17
4122304.0,61
71371.0,2
4197605.0,128
9176942.0,44
4170715.0,25
73783.0,1
4160396.0,34
4102937.0,21
4198679.0,42
4170118.0,37
4100579.0,4
4123695.0,2
4116655.0,7
4107875.0,31
4110132.0,64
4170935.0,25
7197.0,8
9606338.0,9
4117284.0,73
4170094.0,196
4195614.0,47
9102864.0,3
4116267.0,30
8501899.0,4
4117251.0,17
4135092.0,9
1453.0,14
4108074.0,38
72336.0,18
4170406.0,42
4121392.0,7
4198967.0,19
4130189.0,11
4112040.0,20
4113312.0,5
4101878.0,7
4116667.0,20
4118261.0,3
4179331.0,5
8001264.0,9
4130508.0,45
8002165.0,3
4199200.0,23
4117018.0,50
4103634.0,18
4112352.0,6
4107122.0,15
4117378.0,4
4116694.0,16
4170270.0,60
1728.0,104
4179237.0,36
4108225.0,313
75935.0,11
74922.0,23
4130329.0,17
4176314.0,22
4110121.0,6
4195602.0,124
4199769.0,17
4130327.0,15
12361.0,8
9105313.0,71
4103162.0,6
4179341.0,7
9101382.0,6
4116908.0,78
4114341.0,32
4176125.0,21
4117348.0,40
9001568.0,1
4111732.0,47
4117355.0,16
74914.0,10
4119246.0,17
12186.0,2
4110054.0,14
4115606.0,12
9102060.0,4
4105271.0,12
4102056.0,3
4107921.0,21
4195018.0,30
4151724.0,140
4171163.0,2
4170257.0,52
8001747.0,4
4135518.0,75
4176967.0,6
4103755.0,163
4170922.0,36
4170525.0,121
4114201.0,21
4117297.0,61
4117837.0,4
8507.0,10
4170053.0,5
4196105.0,8
4103667.0,22
4102866.0,39
4111890.0,108
4120511.0,34
4514.0,14
4122086.0,38
4100581.0,6
8004290.0,94
4120803.0,1
4130511.0,11
4178329.0,15
1763.0,18
4170462.0,103
9300.0,11
4102916.0,42
4107061.0,3
4110737.0,24
4100586.0,8
2733.0,38
4176464.0,4
4150260.0,109
4116397.0,16
4101527.0,41
4177002.0,17
8001637.0,3
4117310.0,13
4122175.0,11
4107039.0,2
4102930.0,1
4102910.0,51
4160253.0,131
4160241.0,17
4122305.0,2
4116668.0,195
4130344.0,4
4198444.0,58
4130194.0,33
8001703.0,2
4199438.0,37
4110305.0,15
4117325.0,31
4121805.0,39
4117838.0,1
4179178.0,2
4179235.0,6
2805158.0,2
3201.0,1
4100602.0,10
4171386.0,2
4119220.0,8
10536.0,7
10700.0,5
4110117.0,13
9009614.0,2
4116664.0,25
4195010.0,67
4179138.0,12
4100320.0,6
4101221.0,2
4116355.0,5
4121395.0,18
4121323.0,2
4103569.0,15
4101460.0,13
4117012.0,78
2519.0,31
4150125.0,29
2805837.0,1
4111823.0,100
4196063.0,4
4115115.0,20
4118343.0,14
9134196.0,10
9003356.0,1
233.0,48
2516.0,38
4176324.0,74
4122901.0,16
4103656.0,11
4122787.0,51
4118189.0,5
9035957.0,44
4111913.0,11
4117004.0,11
4111812.0,156
4110157.0,4
4100643.0,22
4114203.0,53
4130487.0,94
4108209.0,110
4118408.0,25
4115073.0,13
4170028.0,4
4103534.0,30
72335.0,7
4103750.0,6
13091.0,7
4199696.0,7
425.0,45
4116316.0,19
4177325.0,10
1023.0,54
10718.0,57
4114208.0,81
4150268.0,8
4119412.0,15
4160219.0,48
4117366.0,45
4101462.0,29
4119241.0,17
4119144.0,10
9195995.0,10
4150301.0,4
4119060.0,1
4198918.0,27
4199828.0,37
4199776.0,25
4111687.0,25
2728.0,29
4101427.0,27
4130526.0,56
8001392.0,8
4114023.0,1
4130090.0,26
9034223.0,23
4119156.0,10
4501.0,33
9871.0,4
9002553.0,1
4170338.0,177
4130486.0,67
74947.0,10
9034298.0,5
70752.0,1
4512.0,45
4105322.0,4
4176938.0,36
4179177.0,20
8501386.0,2
4150127.0,25
4130223.0,9
4117388.0,123
4117389.0,13
4122408.0,20
4103668.0,15
4108197.0,45
9002860.0,6
9012505.0,46
4105211.0,5
1758.0,14
4130341.0,43
4150131.0,9
4101469.0,8
4197557.0,10
4100594.0,22
72528.0,5
10003.0,3
4195497.0,18
4197547.0,23
4130040.0,1
4111682.0,16
4119415.0,16
4176222.0,15
2805650.0,1
1805.0,43
4130091.0,27
4135077.0,6
9006848.0,8
4116723.0,8
4119300.0,9
4100428.0,11
9950.0,3
9008593.0,2
4197722.0,51
3126.0,2
4105299.0,16
4116623.0,12
9034222.0,1
9034586.0,7
4102536.0,20
8501534.0,2
9010440.0,1
4108151.0,92
7103055.0,10
9014247.0,1
4197105.0,1
4170149.0,1
1024.0,39
4117873.0,3
4103883.0,1
9643.0,2
4170279.0,6
4100601.0,14
4112035.0,25
8001667.0,18
4102865.0,10
4100625.0,16
1848.0,83
4117362.0,4
9002701.0,2
4100476.0,13
4114.0,43
4110598.0,1
9005389.0,1
4111822.0,180
9012547.0,2
8001396.0,2
4195375.0,2
3203.0,5
4171016.0,3
4110190.0,39
4103698.0,14
4103260.0,29
71022.0,1
4130085.0,23
4197483.0,6
9035842.0,30
8002663.0,4
231.0,30
4116712.0,133
9103813.0,18
4114356.0,58
4117029.0,108
4196117.0,1
4199824.0,22
4118264.0,2
4170663.0,33
9000853.0,3
4170348.0,130
4135095.0,9
4107920.0,22
4118258.0,6
4179294.0,3
71098.0,8
9010441.0,15
4199519.0,1
8002604.0,15
4100575.0,7
4111762.0,3
4199414.0,4
4176640.0,36
4179379.0,3
4199456.0,39
4119318.0,152
4150197.0,82
4176850.0,8
4121606.0,3
4118511.0,30
75426.0,2
4121007.0,13
14826.0,1
4199413.0,10
4121992.0,84
4197586.0,50
4116838.0,16
4150267.0,16
4103486.0,56
4176121.0,2
4112356.0,3
75986.0,3
2744.0,23
9109724.0,1
4105289.0,6
4199339.0,30
4150123.0,5
4118152.0,52
1401.0,11
9130392.0,34
4171002.0,5
9002678.0,17
1504.0,45
4117042.0,20
4179182.0,10
4100571.0,26
4198973.0,15
4130496.0,7
4110192.0,23
4102931.0,69
1016.0,16
4101410.0,2
4121986.0,5
9010850.0,5
4199202.0,7
4170786.0,4
4120515.0,144
4130423.0,59
4130328.0,34
2800813.0,1
1810.0,14
4103374.0,19
4103378.0,12
4118557.0,11
4150356.0,73
4119054.0,12
4110448.0,1
9002825.0,7
4103991.0,50
4109899.0,24
4179315.0,55
4114847.0,3
4104693.0,19
4110133.0,9
218.0,36
9010235.0,1
8501273.0,5
70777.0,5
9003494.0,2
9004922.0,1
4118326.0,16
4150325.0,8
4199509.0,6
2553.0,8
4117121.0,57
2512.0,6
9130062.0,56
4151538.0,1
4108190.0,49
4103743.0,14
4100526.0,52
4150351.0,46
9170291.0,4
4101424.0,9
4197604.0,109
4160254.0,84
4119064.0,5
4101529.0,29
4195622.0,2
4110159.0,3
8501903.0,1
9010694.0,2
1010.0,3
4114078.0,24
4103415.0,9
4103548.0,27
2756.0,29
9176952.0,31
4121408.0,15
4119270.0,2
4196044.0,16
4160207.0,24
4105377.0,71
4170502.0,58
4113580.0,4
4116398.0,29
4170937.0,118
8002655.0,5
71322.0,2
4160245.0,29
4102908.0,11
4130319.0,2
4102896.0,68
4105309.0,28
4107868.0,6
4160397.0,21
4107033.0,25
4103588.0,3
4130087.0,101
9326.0,3
9004325.0,1
4101877.0,1
4102915.0,14
4119386.0,10
4170953.0,4
9178975.0,7
4119950.0,20
4120072.0,14
4170247.0,22
4102153.0,8
4170517.0,19
9150160.0,22
4123663.0,5
4107881.0,3
4198904.0,58
4199898.0,6
4102909.0,26
4117393.0,9
4170299.0,31
4130139.0,7
2800199.0,2
242.0,6
4116949.0,6
4112041.0,9
4178274.0,1
4118342.0,9
4130227.0,18
4116990.0,16
9114238.0,43
4105363.0,5
4105263.0,6
4120058.0,2
4118318.0,1
4118329.0,4
8501337.0,2
9000414.0,2
4117793.0,9
4199629.0,5
4118344.0,6
4105320.0,2
4178763.0,7
4170813.0,2
4174721.0,1
4112146.0,4
4123657.0,7
4123656.0,4
4170994.0,2
4170912.0,25
4118247.0,4
4111908.0,7
4135091.0,2
4102914.0,15
4119389.0,21
4115042.0,8
8502222.0,14
4117334.0,7
4121988.0,8
9119347.0,9
4101480.0,8
9176398.0,14
4117349.0,6
4150307.0,7
4197538.0,8
4110310.0,25
11997.0,2
4150247.0,35
4119038.0,6
4120448.0,37
4101350.0,2
4111669.0,29
4170410.0,25
4103641.0,44
4103527.0,6
4119422.0,8
4196247.0,57
4116688.0,36
4100631.0,3
4119240.0,2
4199604.0,16
4103540.0,11
9010957.0,2
4135526.0,7
4178223.0,9
4195612.0,39
71036.0,1
4199449.0,11
4115483.0,15
4170543.0,2
75811.0,1
4199567.0,1
4110763.0,3
212.0,66
2801951.0,1
2800164.0,3
4178716.0,1
4195710.0,31
4176331.0,47
4115040.0,3
7103387.0,3
4119229.0,2
4116751.0,3
9100.0,6
8502221.0,12
74913.0,16
4130542.0,20
8001757.0,8
4102822.0,29
4114958.0,2
4100615.0,69
4123609.0,3
4103263.0,51
4160122.0,25
4117381.0,62
4123267.0,7
4101604.0,1
4118268.0,9
4103680.0,2
4101346.0,4
4116356.0,25
4160218.0,2
4151722.0,17
4160224.0,103
4119045.0,1
4111717.0,1
4160268.0,29
4105221.0,2
4135034.0,25
4135384.0,1
9176783.0,23
1002.0,35
4116526.0,1
4176102.0,29
4150155.0,17
4116916.0,51
4114894.0,5
4103428.0,36
4116.0,16
153.0,62
4170303.0,1
4101989.0,42
4179143.0,8
4115949.0,1
4115060.0,55
4111918.0,23
4112028.0,8
4119432.0,38
4119123.0,2
2627.0,10
1809.0,22
4178986.0,3
1506.0,14
2534.0,25
4110152.0,7
14496.0,3
4170486.0,10
4100439.0,6
9117879.0,16
4104713.0,1
4195029.0,4
9000917.0,13
4110031.0,3
8002273.0,7
421.0,42
4116669.0,94
9008696.0,1
2530.0,24
79041.0,15
4150148.0,50
9002707.0,4
10325.0,2
4198676.0,3
4100002.0,21
71877.0,2
4100952.0,2
4122280.0,5
9197579.0,1
4100431.0,4
4100514.0,5
10593.0,5
4179337.0,73
4100504.0,18
4100459.0,75
12348.0,11
4103515.0,11
4117370.0,16
4197596.0,31
4130455.0,5
4103525.0,14
4115096.0,1
4170524.0,39
4170544.0,1
4130331.0,7
4117221.0,107
9009225.0,1
8500000.0,8
4199826.0,45
4122357.0,3
4195036.0,15
4107900.0,51
9002722.0,1
9012546.0,2
2826.0,22
4115121.0,3
4111644.0,128
311.0,15
4123494.0,21
8001418.0,4
4110277.0,4
4119604.0,3
4123675.0,1
2631.0,24
73677.0,1
4103594.0,44
9008933.0,4
4118506.0,3
4120519.0,16
4110203.0,72
9010891.0,4
4105624.0,52
330.0,61
4135055.0,10
4114329.0,107
4130543.0,7
4103564.0,26
4117380.0,18
4113777.0,11
4119036.0,2
70758.0,1
9119013.0,16
4117307.0,18
9000530.0,2
4197684.0,12
9008419.0,1
4113317.0,61
229.0,25
4122253.0,2
323.0,10
8000243.0,3
9031143.0,7
4115595.0,57
9007692.0,2
4100912.0,1
2755.0,13
4119568.0,4
4119175.0,10
9033782.0,1
8001446.0,2
4178969.0,38
4116685.0,9
4108091.0,25
4100170.0,86
4100624.0,51
4100494.0,18
1027.0,16
4110258.0,4
2719.0,2
4121304.0,5
4100490.0,4
4116602.0,37
4110229.0,3
4100169.0,27
74926.0,8
4116957.0,33
70651.0,1
7000166.0,5
4151643.0,5
4101430.0,25
316.0,3
4102814.0,12
9118288.0,34
4170516.0,24
4108058.0,15
4115480.0,18
1403.0,25
4116992.0,63
4108179.0,52
4170417.0,4
2611.0,8
4103300.0,3
4177069.0,3
4102790.0,20
159.0,18
4113629.0,10
4103490.0,15
75472.0,1
2544.0,17
4160263.0,8
4130099.0,1
4103565.0,11
3222.0,1
71341.0,5
4105338.0,9
1205.0,4
9151255.0,1
4179000.0,28
4150441.0,4
4130551.0,37
4122018.0,1
4123160.0,1
2515.0,18
4151564.0,7
4113769.0,10
4105298.0,34
4116999.0,23
4117296.0,17
72394.0,4
4176606.0,14
4116961.0,34
4116975.0,43
4103783.0,9
9003640.0,1
4100404.0,2
4119325.0,4
4178955.0,3
8001761.0,7
9176455.0,15
4176587.0,15
9008719.0,2
4100525.0,2
4100510.0,4
4114082.0,2
72584.0,10
4195053.0,20
4136466.0,11
4178800.0,1
4102941.0,39
214.0,47
4178994.0,5
4178996.0,3
72355.0,1
8001466.0,1
4103663.0,33
4107949.0,53
71874.0,7
2548.0,2
4119121.0,9
4150205.0,46
9010017.0,2
4102880.0,47
4170721.0,5
4176952.0,4
9012659.0,1
9004295.0,5
424.0,55
4103576.0,5
13116.0,3
